index,hight,width,estimate
0,7,2,101292416.41872238
1,7,3,5214094998388.942
2,5,3,426790996.9969437
3,5,3,4785438943.879162
4,5,3,133763815.61872013
5,6,3,5214400167548.404
6,7,3,5214383532876.411
7,5,3,142716327.91421977
8,6,3,8953287.261010548
9,6,3,33764674.63207981
10,5,3,26757757.224464767
11,6,3,26753163.794127032
12,5,3,33769268.062417544
13,4,3,60517063.794028305
14,5,3,8957880.691348279
15,5,3,8957980.691644453
16,6,4,4543712271.696315
17,6,4,5213812130076.278
18,4,4,69469576.42286031
19,5,4,42717187.26091182
8,14
