index,hight,width,estimate
0,7,1,1.8975522638724004e+16
1,7,1,1233018790818.3442
2,6,2,4228241121.262377
3,4,2,2911016447.0310917
4,4,2,2303148877.441931
5,5,2,1138320478.6961958
6,6,2,132450440823.67213
7,5,2,128615137596.99129
8,6,2,27233359567.188763
9,5,2,173242324.09416613
10,5,2,895045429.6278133
11,4,2,16870419732.68132
12,6,2,355249058464.4796
13,4,2,2463531510.813829
14,5,2,3387849235000.642
15,5,2,121427329725.92809
16,6,2,720413587339.5538
17,5,2,569276597643.0642
18,5,2,2225885342.214394
19,5,2,1.698617399223638e+16
20,5,2,3576157924.116299
21,4,2,1754225963.3875988
22,4,2,2222543202.472411
23,5,2,406600978934.16833
24,5,2,918022651919218.5
25,4,2,120119238853.42609
26,4,2,3107945839.800532
27,5,2,2426983056.8520184
28,4,2,21097720187.96667
29,6,2,648512698694.3245
30,6,2,3632210622129.712
31,4,2,23741122346.083397
32,5,2,7054755767.339917
33,5,2,6165054205012438.0
34,5,2,3332274871.1799803
35,6,2,3969218287.223806
36,4,2,24274061787.78168
37,5,2,4614086036.478619
38,6,2,16720978666.175127
39,4,2,1203084319.149158
40,4,2,4554622784.988262
41,5,2,190582601470.6901
42,6,2,2.4439548570322116e+16
43,6,2,12153881177.704342
44,6,2,645929612450.1295
45,6,2,10748654598215.115
46,6,2,99973698689.3368
47,5,2,4078514694.1600876
48,5,2,4191343010.391992
49,4,2,419221531893.87006
50,5,2,758181712922.5112
51,4,2,4928118572.185715
52,6,2,1.8719896711286492e+16
53,5,2,16720978666.175127
54,5,2,225168488456.29388
55,6,2,3560440658877057.5
56,4,2,3643517182.119063
57,4,2,19681927653.356598
58,5,2,1504080428.7636354
59,6,2,2225274129268.8867
60,5,2,3576871448.214692
61,5,2,24072966534.95921
62,5,2,663496950604.2089
63,4,2,5278378601.737539
64,5,2,59209363019.98775
65,3,2,2901370795.1046734
66,5,2,87281377622.87918
67,5,2,7925051563.662446
68,6,2,55145135961.53426
69,5,2,10962560475384.0
70,4,2,3391401111491597.0
71,4,2,85973286750.37718
72,6,2,146383102166757.1
73,5,2,10504293211086.045
74,5,2,8355605506093691.0
75,3,3,3537489000.643283
76,4,3,221748576453.26175
77,4,3,3493669647.977327
78,4,3,4521527670.379062
79,5,3,101240957053.58633
80,3,3,4807289573.6791935
81,4,3,3605183782.2492924
82,4,3,32364589200.437283
83,5,3,3131265925.467915
84,4,3,16091996520.897459
85,4,3,23308262495.510197
86,4,3,1016050848.4152032
87,5,3,89503113985.68646
88,5,3,17598932969.27618
89,4,3,340085109.34893894
90,5,3,28836764509.359352
91,5,3,25410959167.36529
92,3,3,22775323053.81191
93,3,3,24586551107.188354
94,3,3,1702245834.2449048
95,4,3,6018758865060537.0
96,4,3,17134608.909732837
97,4,3,2857529383.097952
98,4,3,2691682124.5049095
99,5,3,65046946575080.22
100,4,3,2438717290.924347
101,5,3,351729278672.4014
102,5,3,4575752636.608848
103,3,4,3238638461.515885
104,4,4,16640835172.682514
96,9,89

