index,hight,width,estimate
0,6,2,43032.48227179097
1,5,2,39505.178069470065
2,5,2,43032.48227179097
3,5,2,43032.48227179097
4,5,2,46631.42216100632
5,5,2,43027.641753789525
6,5,2,43032.48227179097
7,6,2,46631.42216100632
8,6,2,43032.48227179097
9,5,2,39505.178069470065
10,4,2,46631.42216100632
11,6,2,39505.178069470065
12,6,2,43032.48227179097
13,6,2,43027.641753789525
14,5,2,43032.48227179097
15,4,2,43032.48227179097
16,5,2,46631.42216100632
17,5,2,39505.178069470065
18,5,2,51149.09005371437
19,4,2,55688.012891660605
20,4,2,55718.17898141717
21,5,2,55625.64777024033
22,5,2,51806.85891085933
23,4,2,47362.09435532383
24,5,2,55594.462146448204
25,5,3,43027.641753789525
26,4,3,43027.641753789525
27,4,3,46631.42216100632
28,5,3,46631.42216100632
29,4,3,46631.42216100632
30,5,3,46631.42216100632
31,5,3,46631.42216100632
32,5,3,43027.641753789525
33,5,3,46631.42216100632
34,4,3,55594.462146448204
35,4,3,55688.012891660605
36,4,3,55657.85155739395
37,4,3,55594.462146448204
38,3,3,55688.012891660605
39,4,3,51057.786176726666
40,3,3,55594.462146448204
41,4,3,51806.85891085933
42,3,4,55594.462146448204
11,1,9,17
23,39,18,22
