index,hight,width,estimate
0,7,2,1400576584.137302
1,5,3,177800.00070844762
2,5,3,1400753583.1673486
3,7,3,1262431585.1387107
4,7,3,1262607984.1682043
5,8,3,1262431585.1387107
6,5,3,1400576884.1365397
7,6,3,1262608284.1687794
8,5,3,800.9699209506585
9,4,3,138323000.00137562
10,4,3,138323000.00137562
11,5,3,177800.0014479984
12,5,3,138146000.97058883
13,6,3,177500.00087309393
14,5,3,138146000.97058883
15,6,3,500.9693460461743
16,7,4,1262608284.1689227
17,4,4,138323000.00137562
18,5,4,138322700.0008007
19,6,5,1262608284.1681824
15,8
