index,hight,width,estimate
0,10,1,983183.0767924766
1,10,1,1124739.5913872744
2,9,2,60255.79345199213
3,9,2,1275398.5050551577
4,7,2,-32468.3618801796
5,9,2,1127245.0328393432
6,7,2,-17704.904082619116
7,7,2,41065.01827505851
8,7,2,52029.83278246566
9,9,2,-29918.708810615422
10,8,2,-7984.663771425866
11,8,2,103697.59301295328
12,6,2,47735.64235190727
13,6,2,-29600.946338598544
14,6,2,-18949.40373177942
15,8,2,79073.66353774961
16,8,2,48886.189099062
17,9,2,42285.14918477682
18,7,2,41870.28401780708
19,8,2,-29597.008497574843
20,7,2,-32866.49305987003
21,9,2,79094.54966658895
22,6,2,36410.20263031956
23,8,2,-30029.840996033105
24,6,2,47712.20727195043
25,7,2,8023.729803839233
26,5,2,45749.575589567125
27,6,2,18852.855526156265
28,7,2,-32468.3618801796
29,7,2,52029.83278246566
30,8,2,-30029.840996033105
31,7,2,41065.01827505851
32,6,2,47735.64235190727
33,6,3,45643.902801968696
34,5,3,7522.144604375011
35,6,3,45643.902801968696
20,4,23,9,13
28,30,31,35,32
