index,hight,width,estimate
0,9,2,40228.552952401085
1,6,2,42574.63098874969
2,7,2,48321.63974128574
3,6,2,37042.802694368846
4,8,2,34416.80889969167
5,7,2,52172.003358353424
6,5,2,43160.00611336596
7,7,2,46269.41246824266
8,7,2,40167.65880620669
9,6,2,44624.81599088597
10,6,2,43900.155850732495
11,8,2,40420.684894477105
12,9,2,46269.41079371963
13,7,2,42545.738146176984
14,7,2,40924.575613473935
15,5,2,51966.329589357345
16,6,2,42740.6241469057
17,6,2,46468.64441538749
18,7,2,35312.829736994114
19,7,2,31026.78508430829
20,7,2,52172.003358353424
21,6,2,38742.15584365399
22,7,2,52724.93211316709
23,6,2,48120.30203351189
24,7,2,46468.64273554354
25,6,2,42379.957712492
26,8,2,46468.62374862956
27,7,2,40744.47936519522
28,6,2,42574.63098874969
29,6,2,40924.593981438724
30,7,2,43160.032452710264
31,8,2,43160.01383270099
32,6,2,52172.03276325832
33,7,2,38462.95148707088
34,6,2,37636.28358301234
35,6,2,44779.92528110335
36,8,2,48321.65893062376
37,7,2,45402.466119091
38,7,2,38742.154374870515
39,8,2,38932.480543936355
40,5,2,45204.467337901755
41,6,2,42964.64499252349
42,7,2,40744.47936519522
43,7,2,35312.829736994114
44,6,2,37231.0645182224
45,6,2,40228.544096563666
46,6,2,28031.24419413159
47,7,2,34416.83532023613
48,8,2,51966.329589357345
49,8,2,40744.46101768887
50,6,2,35312.829736994114
51,9,2,42740.59470819425
52,8,2,38932.480543936355
53,8,2,46468.61425517335
54,8,2,45204.467337901755
55,7,2,38742.1362563573
56,8,2,40228.57124118056
57,6,2,42964.64499252349
58,7,2,34913.71125485195
59,7,2,42545.736572258145
60,9,2,42740.603994684294
61,6,2,34913.73028763853
62,6,2,42740.59628743325
63,6,2,29675.918916936535
64,8,2,51966.319798668235
65,6,2,35312.828365200796
66,6,2,46468.61593501654
67,6,2,43900.146499377326
68,7,2,38462.96199121499
69,7,2,40937.2095432508
70,6,2,38462.980077570915
71,7,2,48257.746561874505
72,7,2,27651.960341045713
73,6,2,38652.968653967655
74,8,2,48321.63047699036
75,8,2,34755.78841813048
76,5,2,45204.457914117454
77,6,2,48120.30203351189
78,6,2,42218.34754907106
79,7,2,37636.28358301234
80,7,2,52724.96160616216
81,6,2,28031.24419413159
82,6,2,42379.95928187967
83,6,2,40228.57152973224
84,9,2,48120.30170415558
85,7,2,36707.07668063944
86,7,2,38742.13772514026
87,6,2,38932.48201804024
88,5,2,45402.466119091
89,8,2,42964.64499252349
90,7,2,44977.41148879052
91,6,2,37042.77581155763
92,7,2,48321.65926099676
93,6,2,33369.73444193985
94,8,2,40228.57124118056
95,7,2,34913.72892727505
96,6,2,41117.53893576558
97,8,2,48056.48142490308
98,6,2,35312.829736994114
99,6,2,52724.96160616216
100,6,2,35099.373331551484
101,7,2,52172.03276325832
102,6,2,41117.53893576558
103,7,2,40744.45184393648
104,7,2,35312.810645750076
105,7,2,34913.71261521493
106,7,2,44427.7402803466
107,6,2,38932.48201804024
108,7,2,44977.40207757469
109,7,2,42218.366063326444
110,8,2,34913.71125485195
111,7,2,48056.4622644019
112,6,2,46269.40298573153
113,6,2,31292.411281802233
114,6,2,37042.802694368846
115,7,2,37447.52805511754
116,6,2,35312.80315781805
117,7,2,43160.03404337985
118,6,2,44977.43031122374
119,6,2,37042.784772494175
120,7,2,36204.25754599642
121,7,2,43900.174553444405
122,6,2,44977.43031122374
123,6,2,34913.71261521493
124,8,2,35312.80315781805
125,8,2,43160.01542337007
126,6,2,34913.73028763852
127,7,2,44096.63374024132
128,6,2,46468.64441538749
129,6,2,27651.961487853336
130,7,2,42964.64499252349
131,7,2,48660.956402507276
132,6,2,42379.939180046444
133,8,2,43900.155850732495
134,7,2,31292.410026574624
135,7,2,42379.940749433605
136,8,2,42740.622567665945
137,8,2,43160.00611336596
138,7,2,40420.685184045375
139,7,2,52172.03276325832
140,8,2,37447.51008621525
141,7,2,35498.9664849483
142,6,2,32707.079468349875
143,6,2,33369.73444193985
144,6,2,28031.24419413159
145,7,2,52172.013159987866
146,7,2,40744.47936519522
147,8,2,42545.72729671344
148,7,2,48862.91096439647
149,6,2,33198.24071155368
150,8,2,43160.01542337007
151,8,2,48321.640071658636
152,7,2,40420.684894477105
153,8,2,38462.97861660324
154,8,2,38652.96718767956
155,6,2,42379.95928187967
156,6,2,45402.43781490052
157,6,2,34755.78977396229
158,7,2,34913.72892727505
159,6,2,34755.78977396229
160,6,2,40937.2095432508
161,6,2,36707.07668063944
162,5,2,42218.33829194416
163,7,2,34601.86184040237
164,7,2,52724.96160616216
165,7,2,45402.466119091
166,6,2,42218.366063326444
167,6,2,31292.411281802233
168,7,2,34416.83532023613
169,6,2,42740.605573923545
170,6,2,42545.728870632025
171,6,2,38462.98007757092
172,8,2,34755.78841813048
173,6,2,44096.63374024132
174,7,2,38742.13772514026
175,6,2,31026.786331720108
176,7,2,42379.93148321135
177,8,2,35099.371965867584
178,7,2,44624.81599088597
179,7,2,40924.575613473935
180,7,2,38742.154374870515
181,8,2,40744.45184393648
182,8,2,43900.146499377326
183,8,2,46468.64273554354
184,7,2,35312.829736994114
185,8,2,43160.004522697134
186,7,2,48321.63974128574
187,6,2,42964.654291582265
188,8,2,48321.63047699036
189,6,2,35312.828365200796
190,7,2,48862.93021246137
191,8,2,37447.50110176489
192,7,2,38742.1362563573
193,7,2,34913.72892727505
194,7,2,44427.7402803466
195,5,2,43160.03404337985
196,7,2,40744.47936519522
197,8,2,42379.957712492
198,6,2,27179.813112881086
199,6,2,42740.6241469057
200,7,2,35498.9664849483
201,7,2,37447.52805511754
202,7,2,38742.154374870515
203,7,2,43160.032452710264
204,8,2,40228.552952401085
205,9,2,38462.95148707088
206,7,2,40420.685184045375
207,6,2,37447.50110176489
208,7,2,42379.93148321135
209,7,2,42379.939180046444
210,7,2,37447.52805511754
211,6,2,34755.78977396229
212,7,2,35312.810645750076
213,6,2,42379.957712492
214,6,2,42218.366063326444
215,6,2,48862.93021246137
216,5,2,51966.319798668235
217,7,2,42545.72729671344
218,7,2,40937.2095432508
219,7,2,40924.56642949232
220,8,2,48120.292120432685
221,6,2,37042.802694368846
222,7,2,35498.9664849483
223,6,2,37636.28358301234
224,6,2,42379.92991382445
225,7,2,42574.629414041614
226,6,2,52172.03276325832
227,6,2,46468.625428473
228,8,2,38932.480543936355
229,7,2,34416.83532023613
230,7,2,43160.03404337985
231,7,2,48321.65926099676
232,6,2,42740.6241469057
233,6,2,38652.968653967655
234,7,2,42024.09664507121
235,6,2,48120.292449788954
236,6,2,44977.43031122374
237,6,2,48120.292449788954
238,6,2,46269.41246824266
239,6,2,38462.9529480378
240,7,2,35312.80315781805
241,6,2,38742.15584365399
242,7,2,52724.94194416492
243,8,2,40228.57124118056
244,8,2,43160.004522697134
245,7,2,46468.64273554354
246,8,2,42024.087398889635
247,7,2,48862.91096439647
248,6,2,42545.738146176984
249,6,2,35312.829736994114
250,7,2,48321.63014661751
251,8,2,40228.54380801213
252,7,2,48862.901340364806
253,9,2,42740.59470819425
254,7,2,28031.24419413159
255,7,2,48257.746561874505
256,7,2,48321.63014661751
257,6,2,43160.00611336596
258,7,2,52724.93211316709
259,7,2,35312.81201754288
260,6,2,29675.918916936535
261,6,2,45402.44724963016
262,6,2,35312.829736994114
263,8,2,32707.079220602925
264,6,2,48056.4622644019
265,6,2,42740.59628743325
266,9,2,42740.603994684294
267,6,2,45402.44724963016
268,8,2,40167.65880620669
269,6,2,46468.64441538749
270,6,2,42964.654291582265
271,7,2,42964.6527062336
272,6,2,38462.98007757092
273,6,2,40937.2095432508
274,6,2,35312.80315781805
275,7,2,35312.801786025506
276,7,2,35498.9664849483
277,6,2,33369.73444193985
278,8,2,40167.65880620669
279,6,2,31292.411281802233
280,8,2,42964.654291582265
281,7,2,44427.7402803466
282,6,2,35099.373331551484
283,7,2,32707.079220602925
284,7,2,33198.24071155368
285,9,2,40228.54380801213
286,8,2,34416.8177065393
287,7,2,35498.9664849483
288,7,2,52724.94194416492
289,8,2,45204.457914117454
290,8,2,48321.65893062376
291,6,2,34913.7037790039
292,6,2,42379.95928187967
293,8,2,43160.01383270099
294,7,2,43160.03404337985
295,6,2,27651.961487853336
296,5,2,43160.03404337985
297,8,2,42545.736572258145
298,7,2,48056.48142490308
299,8,2,35312.81201754288
300,8,2,43160.00611336596
301,6,2,40228.553240952664
302,8,2,35099.371965867584
303,6,2,36204.25754599642
304,6,2,35312.828365200796
305,8,2,38462.97861660324
306,7,2,34913.70241864119
307,7,2,46269.41079371963
308,7,2,44624.81599088597
309,6,2,38652.968653967655
310,8,2,48056.48142490308
311,6,2,38932.48201804024
312,7,2,31292.410026574624
313,6,2,40228.57152973224
314,6,2,37042.77581155763
315,6,2,40924.593981438724
316,6,2,30060.8275346079
317,6,2,44779.915880832865
318,7,2,40420.684894477105
319,7,2,44977.40207757469
320,7,2,42574.629414041614
321,7,2,48862.901340364806
322,7,2,34416.80889969167
323,6,2,34601.86184040237
324,8,2,42379.957712492
325,6,2,28031.24303589414
326,7,2,48660.946789420945
327,7,2,30060.8275346079
328,7,2,40744.46101768887
329,5,2,45402.466119091
330,5,2,43160.01542337007
331,6,2,37231.0645182224
332,8,2,35099.371965867584
333,7,2,43160.03404337985
334,6,2,40924.593981438724
335,8,2,46468.61425517335
336,6,2,42574.63098874969
337,6,2,48056.45268415209
338,6,2,40228.553240952664
339,6,2,46468.64441538749
340,6,2,44779.92528110335
341,7,2,46269.40298573153
342,7,2,42964.643407175085
343,7,2,46269.401311208756
344,8,2,40228.57124118056
345,9,2,38462.960530247816
346,8,2,48321.640071658636
347,7,2,48321.65893062376
348,6,2,42574.63098874969
349,6,2,38932.48201804024
350,6,2,35312.81201754288
351,7,2,42574.629414041614
352,6,2,33369.73444193985
353,6,2,40228.57152973224
354,7,2,42964.6527062336
355,7,2,38742.12866588418
356,6,2,46468.625428473
357,7,2,42545.728870632025
358,6,2,52724.96160616216
359,7,2,38742.12866588418
360,8,2,44427.72151890792
361,6,2,42740.605573923545
362,7,2,48056.48142490308
363,8,2,38462.97861660324
364,6,2,48862.93021246137
365,7,2,34416.83532023613
366,7,2,34755.78841813048
367,7,2,38742.154374870515
368,6,2,38462.980077570915
369,7,2,27651.960341045713
370,7,2,44096.63374024132
371,6,2,37042.802694368846
372,7,2,43900.174553444405
373,7,2,37636.28358301234
374,7,2,42218.366063326444
375,6,2,34755.789773962286
376,7,2,37447.52805511754
377,8,2,42740.622567665945
378,6,2,31292.411281802233
379,7,2,38742.127197101465
380,7,2,35312.801786025506
381,7,2,48321.65926099676
382,8,2,52518.64184979195
383,7,2,35312.829736994114
384,7,2,27179.813112881086
385,6,2,34913.73028763852
386,8,2,38932.480543936355
387,7,2,35498.96510783458
388,8,2,42024.09664507121
389,6,2,37042.784772494175
390,6,2,44977.43031122374
391,7,2,44427.71213818937
392,7,2,38462.9529480378
393,7,2,43160.032452710264
394,8,2,48120.30170415558
395,7,2,38462.960530247816
396,8,2,38652.96718767956
397,7,2,52172.013159987866
398,6,2,41117.53893576558
399,7,2,34416.8177065393
400,6,2,35312.812017542885
401,7,2,34755.78841813048
402,8,2,42740.622567665945
403,6,2,28031.24303589414
404,6,2,42218.33829194416
405,6,2,48257.746561874505
406,5,2,42218.34754907106
407,6,2,35312.828365200796
408,7,2,35498.96510783458
409,8,2,40420.684894477105
410,7,2,42964.654291582265
411,7,2,43900.174553444405
412,8,2,48660.956402507276
413,8,2,46468.62374862956
414,7,2,43160.03404337985
415,8,2,48660.946789420945
416,8,2,44427.71213818937
417,6,2,43160.01542337007
418,7,2,34601.86184040237
419,6,2,38742.15584365399
420,6,2,35498.9664849483
421,8,2,35099.371965867584
422,7,2,52518.632029739456
423,7,2,43160.03404337985
424,8,2,52518.632029739456
425,7,2,42964.643407175085
426,9,2,48120.292120432685
427,6,2,40228.544096563666
428,8,2,42740.622567665945
429,6,2,34913.73028763853
430,6,2,44779.915880832865
431,7,2,35498.96510783458
432,6,2,32707.079468349875
433,6,2,42740.6241469057
434,6,2,41117.53893576558
435,7,2,31292.410026574624
436,7,2,48056.45268415209
437,9,2,46269.401311208756
438,7,2,44977.41148879052
439,7,2,40420.685184045375
440,6,2,42379.95928187967
441,7,2,38742.127197101465
442,7,2,42574.629414041614
443,6,2,37231.0645182224
444,7,2,43900.174553444405
445,6,2,31026.786331720108
446,7,2,42379.940749433605
447,7,2,38652.96718767956
448,6,2,40228.57152973224
449,6,2,37231.0645182224
450,7,2,40924.56642949232
451,7,2,35498.96510783458
452,7,2,52518.64184979195
453,6,2,45402.43781490052
454,7,2,42379.92991382445
455,7,2,31292.410026574624
456,7,2,40420.685184045375
457,8,2,38462.97861660324
458,7,2,35498.9664849483
459,7,2,40167.65880620669
460,8,2,46468.64273554354
461,7,2,48321.65926099676
462,6,2,37447.51008621525
463,6,2,46468.61593501654
464,6,2,34601.86184040237
465,7,2,44427.7402803466
466,7,2,48321.65893062376
467,6,2,35099.373331551484
468,7,2,48862.93021246137
469,7,2,43160.032452710264
470,6,2,44624.81599088597
471,7,2,38652.96718767956
472,6,2,38742.15584365399
473,6,2,35498.9664849483
474,7,2,44427.72151890792
475,6,2,38652.968653967655
476,7,2,34913.7037790039
477,8,2,31026.78508430829
478,7,2,42024.087398889635
479,6,2,44096.63374024132
480,8,2,34913.70241864119
481,7,2,34913.72892727505
482,6,2,38462.96199121499
483,6,2,40924.593981438724
484,6,2,35099.373331551484
485,6,2,48257.746561874505
