index,hight,width,estimate
0,6,2,53694.41126991764
1,6,2,48450.43354102193
2,5,2,52466.617530902506
3,5,2,54136.89739159713
4,6,2,43285.53355367416
5,5,2,47650.605464900604
6,5,2,52947.1542200697
7,5,2,52871.15519186409
8,6,2,52127.19578088263
9,6,2,54136.89739159713
10,6,2,53618.10720868487
11,5,2,54136.89739159713
12,5,2,52871.15519186409
13,5,2,51724.283895022316
14,5,2,54136.89739159713
15,5,2,52947.1542200697
16,6,2,52466.617530902506
17,5,2,52127.19578088263
18,5,2,42902.4706836564
19,5,2,53618.10720868487
20,5,2,47981.683427101205
21,6,2,52947.1542200697
22,5,2,52871.15519186409
23,5,2,48450.43354102193
24,5,2,51724.283895022316
25,6,2,53387.87390371588
26,7,2,53694.41126991764
27,7,2,53694.41126991764
28,5,2,42902.4706836564
29,6,2,54136.89739159713
30,5,2,48376.29658014151
31,5,2,48376.29658014151
32,5,2,48376.29658014151
33,6,2,54136.89739159713
34,6,2,48880.37004300891
35,5,2,54136.89739159713
36,5,2,48450.43354102193
37,5,2,43285.53355367416
38,6,2,47981.683427101205
39,5,2,47650.605464900604
40,6,2,53694.41126991764
41,5,2,52871.15519186409
42,6,2,54136.89739159713
43,6,2,52947.1542200697
44,6,2,53618.10720868487
45,5,2,53618.10720868487
46,6,2,47650.605464900604
47,5,2,48376.29658014151
48,6,2,48450.43354102193
49,7,2,48880.37004300891
50,6,2,47650.605464900604
51,7,2,53387.87390371588
52,4,2,55334.20871603131
53,5,2,49502.10245449281
54,5,2,55334.20871603131
55,6,2,53694.41126991764
56,5,2,54776.724267638594
57,5,2,55334.20871603131
58,5,2,53387.87390371588
59,5,2,53387.87390371588
60,5,2,54776.724267638594
61,4,2,55334.20871603131
62,5,2,52466.617530902506
63,6,2,53694.41126991764
64,6,2,53387.87390371588
65,6,2,49179.42229512932
66,5,2,52466.617530902506
67,6,2,48880.37004300891
68,5,2,54025.153869877206
69,6,2,53694.41126991764
70,7,3,54136.887524639285
71,6,3,54136.887524639285
72,7,3,52947.1640244617
73,6,3,54136.897468851734
74,6,3,51759.09940282087
75,5,3,48771.7929583113
76,6,3,48771.7929583113
77,7,3,52501.57366228981
78,6,3,54136.887524639285
79,6,3,47291.57516119242
80,7,3,48806.043447605305
81,5,3,54136.897468851734
82,5,3,54025.153869877206
83,5,3,47291.57516119242
84,6,3,47291.57516119242
85,4,3,54025.153869877206
86,6,3,48015.78112492081
87,6,3,54136.897468851734
88,5,3,54060.40341632766
89,5,3,54025.153869877206
90,6,3,54060.40341632766
91,5,3,48410.47067369832
92,5,3,54136.897468851734
93,6,3,52947.1640244617
94,6,3,54060.40341632766
95,7,3,48015.78112492081
96,5,3,51759.09940282087
97,6,3,52501.57366228981
98,5,3,54060.40341632766
99,6,3,48410.47067369832
100,6,3,53276.57607795515
101,6,3,42935.56932431956
102,7,3,54136.887524639285
103,7,3,53311.68500081685
104,6,3,48450.4431052437
105,6,3,48806.043447605305
106,6,3,53311.68500081685
107,6,3,52906.18771898859
108,4,3,54025.153869877206
109,5,3,42935.56932431956
110,7,3,48450.4431052437
111,5,3,47291.57516119242
112,5,3,52906.18771898859
113,5,3,53276.57607795515
114,5,3,53211.94377262202
115,5,3,48742.979694488524
116,4,3,55186.27992906168
117,4,3,55780.53666499847
118,4,3,53211.94377262202
119,3,3,55780.53666499847
120,5,3,54812.114437677796
121,6,3,49139.2950183673
122,4,3,54444.660925604905
123,5,3,54888.91356288035
124,4,3,54444.670808683484
125,4,3,49934.5753415133
126,4,3,55780.53666499847
127,6,3,52501.57366228981
128,4,3,55780.536781887924
129,4,3,53247.040527598074
130,5,3,53276.57607795515
131,5,3,54888.90357901657
132,4,3,55780.54677359834
133,4,3,54888.92350796332
134,5,3,50043.87095950469
135,5,3,53211.94377262202
136,4,3,54580.426300432075
137,4,3,50043.87084617071
138,5,3,48771.7929583113
139,5,3,54580.416294096525
140,6,3,53653.28035939812
141,4,3,55221.74649483808
142,5,3,54888.90357901657
143,5,3,54403.36560564699
144,5,3,54580.42618427743
145,4,3,54444.670808683484
146,4,3,53247.040527598074
147,5,3,54580.416294096525
148,5,3,54444.660925604905
149,3,3,55780.54677359834
150,5,3,52501.57366228981
151,6,3,53653.28035939812
152,5,3,49179.431898694376
153,5,3,54403.36560564699
154,5,3,54580.416294096525
155,4,3,55780.536781887924
156,4,3,54468.40969838667
157,3,3,55780.53666499847
158,5,3,53694.42111365293
159,5,3,53694.42111365293
160,4,3,54580.42618427743
161,5,3,54580.426300432075
162,5,3,54812.114437677796
163,4,3,55186.27992906168
164,4,3,55186.27992906168
165,6,3,53653.28035939812
166,4,3,54776.724267638594
167,4,3,54580.42618427743
168,5,3,54444.660925604905
169,4,3,54580.42618427743
170,4,3,55780.54677359834
171,4,3,54580.42618427743
172,4,3,54403.36560564699
173,5,3,54888.91356288035
174,5,3,53247.040527598074
175,4,3,53276.57607795515
176,4,3,55186.27992906168
177,4,3,55186.27992906168
178,4,3,54468.40969838667
179,4,3,48708.74137308017
180,6,3,48015.78112492081
181,4,3,55221.74649483808
182,4,3,54403.36560564699
183,5,3,50043.87084617071
184,5,3,53694.42111365293
185,5,3,50043.86119616003
186,5,3,54888.90357901657
187,4,3,54580.426300432075
188,4,3,53276.57607795515
189,5,3,52501.57366228981
190,4,3,54444.660925604905
191,4,3,54468.40969838667
192,5,3,54888.90357901657
193,4,3,54580.42618427743
194,5,4,52941.226854064415
195,6,4,48444.65137520644
196,6,4,52941.226854064415
197,5,4,48444.65137520644
198,5,4,54847.51121566832
199,4,4,54438.68598790031
200,4,4,54438.68598790031
201,3,4,55667.81134659276
202,4,4,54888.92339161935
203,5,4,53688.4601180627
204,4,4,54888.92339161935
205,4,4,55780.54661774573
206,4,4,53688.4601180627
207,5,4,49173.61634346418
208,4,4,53995.49999874566
209,4,4,49900.10783289335
210,4,4,54433.08375619902
211,4,4,53960.26262018086
212,5,4,54847.51121566832
213,4,4,53960.26262018086
214,3,4,55780.54661774573
215,3,4,54433.08375619902
216,3,4,55780.54661774573
217,3,4,55632.26177712784
218,4,4,55780.54677359834
219,3,4,54433.08375619902
220,3,4,55632.26177712784
221,4,4,53688.4601180627
222,4,4,55780.52671225173
223,3,5,55596.718815614244
224,4,5,54882.91460161016
18,28,101,109
180,179,115,138
