index,hight,width,estimate
0,7,3,344492129.6929812
1,5,3,59776323.76776934
2,5,3,82332106.72773989
3,6,3,23232841.06717934
4,5,3,677657.0555715531
5,6,3,59777022.71633397
6,5,4,23232141.40665768
7,7,4,307947947.0437987
8,5,4,58923647469.68561
9,5,4,22555341.118586875
10,4,4,59776922.716159925
11,5,4,81655306.72773989
12,5,4,82332106.72776772
13,5,4,92499376.51243083
14,6,4,69267492.50102492
15,5,5,3981774811.35646
16,6,5,4128427266.6803675
17,5,5,58922970668.68561
18,5,5,3945230629.707278
19,5,5,59100122.716159925
4,9
