index,hight,width,estimate
0,5,2,3.925180342605593
1,6,2,3.925180342605593
2,6,2,3.925180342605593
3,5,2,3.881083101963593
4,5,2,3.836985861321593
5,5,2,3.881083101963593
6,4,2,3.836985861321593
7,5,2,3.881083101963593
8,5,2,3.925180342605593
9,5,2,3.881083101963593
10,5,2,3.925180342605593
11,5,2,3.969277583247593
12,4,2,3.881083101963593
13,6,3,3.925162947244393
14,5,3,3.881065706602393
15,5,3,3.925180342605593
16,6,3,3.881065706602393
17,4,3,3.925180342605593
18,5,3,3.925162947244393
19,3,3,3.969277583247593
20,4,3,3.969277583247593
21,3,3,3.969260187886393
22,4,3,3.925180342605593
23,4,3,3.925180342605593
24,4,3,3.969260187886393
25,5,3,3.925162947244393
26,5,3,3.925162947244393
27,4,3,3.969277583247593
28,4,3,3.969277583247593
29,4,3,3.969260187886393
30,3,4,3.969277583247593
31,4,4,3.969242792525193
4,6,16,14
12,25,26,10
