index,hight,width,estimate
0,7,2,55490.83015538386
1,5,2,55765.79961544435
2,7,2,55489.604148016486
3,6,2,55489.604148016486
4,5,2,51232.21562388407
5,5,2,55764.57184371232
6,5,2,51231.017273896294
7,6,2,55490.83015538386
8,5,2,55780.56679598389
9,5,2,55780.56679598389
10,5,3,55764.57184371232
11,5,3,55765.79961544435
12,6,3,51239.42214231351
13,6,3,55496.97693848204
14,5,3,55773.18306336841
15,5,3,55764.57184371232
16,4,3,55765.79961544435
17,6,3,55498.20299319098
18,6,3,55779.33892956873
19,5,3,51231.017273896294
20,4,3,55764.57184371232
21,6,3,55489.604148016486
22,6,3,55489.604148016486
23,5,3,55779.33892956873
24,4,3,55764.57184371232
25,4,3,55764.57184371232
26,5,3,55780.56679598389
27,5,3,55780.56679598389
28,4,3,55780.56679598389
29,4,3,55779.33892956873
30,4,3,55779.33892956873
31,4,3,55779.33892956873
32,5,3,55779.33892956873
33,4,3,55779.33892956873
34,4,3,55780.56679598389
35,4,3,55779.33892956873
36,4,3,55780.56679598389
37,5,3,55779.33892956873
38,5,4,55779.33892956873
39,5,4,55496.97693848204
40,5,4,55771.95524429481
41,3,4,55779.33892956873
42,4,4,55779.33892956873
6,19,4,12
37,32,33,31
