index,hight,width,estimate
0,5,2,36.16613559864782
1,4,2,36.847009134576965
2,6,2,69.18680494685671
3,6,2,35.63139086974022
4,5,2,36.847009134576965
5,5,2,69.72154967576432
6,6,2,36.16613559864782
7,5,2,36.16613559864782
8,6,2,36.847009134576965
9,4,2,35.63139086974022
10,5,2,36.31226440566937
11,6,2,36.847009134576965
12,5,2,69.18680494685671
13,5,2,36.16613559864782
14,5,2,36.31226440566937
15,5,2,69.72154967576432
16,6,2,69.72154967576432
17,5,2,69.72154967576432
18,4,2,7.739484305552579
19,5,2,66.15452286422739
20,5,2,2.903128730258824
21,5,2,65.47365212887225
22,4,2,3.9693036964796993
23,5,2,2.222895592970643
24,4,2,3.969309080162481
25,5,3,69.18680494685671
26,5,3,69.18680494685671
27,5,3,36.31226440566937
28,5,3,35.63139086974022
29,5,3,36.31226440566937
30,4,3,69.18680494685671
31,4,3,35.63139086974022
32,5,3,35.63139086974022
33,4,3,36.31226440566937
34,4,3,3.7862288671828255
35,4,3,3.3339913454602637
36,4,3,9.07625722369501
37,4,3,3.333988860882159
38,4,3,8.082754908049978
39,3,3,2.1134473225570787
40,3,3,3.333988860882159
41,4,3,3.786219138775261
42,3,4,7.739484305552579
3,28,32,9
39,23,20,37
