index,hight,width,estimate
0,8,2,628514371.315278
1,5,3,647442750.5293157
2,5,3,665498226.5818933
3,5,3,3347755911.280278
4,6,3,4277261326296.1694
5,6,3,4277565352495.0693
6,7,3,2620271854.9005804
7,7,3,4278201275869.204
8,5,3,30436059.78963396
9,5,3,23464274.134123374
10,4,3,31826271.423011363
11,4,3,45533007.46730566
12,5,3,45528585.46174408
13,5,3,45528585.46174408
14,4,3,22074062.50074597
15,5,3,22074062.500745974
16,5,4,125662803.24757425
17,5,4,3347755901.2842283
18,4,4,53895004.756193645
19,5,4,45528414.036967926
14,15
