index,hight,width,estimate
0,6,3,514146707.10192925
1,7,3,5306244147583.863
2,5,3,1053492386005.6521
3,6,3,5306244147582.863
4,5,3,90135077.92123869
5,4,3,98619277.92120036
6,4,3,90134977.92119914
7,5,3,90135077.92139956
8,5,3,107388215.83977193
9,5,3,107388215.83977193
10,6,4,514146706.10192925
11,5,4,5950687109771.143
12,4,4,1053312117405.6521
13,4,4,8484306.067246048
14,5,4,1053312117405.9055
15,6,4,514146706.10192925
16,4,4,98619206.72757354
17,4,4,98619206.72757354
18,4,4,90134906.72757232
19,4,4,90134906.72757232
13,18
