index,hight,width,estimate
0,5,2,45.61706832711074
1,7,2,118.58303634730233
2,7,3,118.58282682835672
3,5,3,115.17662931497915
4,4,3,46.794145763491535
5,6,3,119.76011378368312
6,5,3,42.21066129478757
7,4,3,45.61683261829694
8,6,3,118.58280063848852
9,6,3,123.30093158458672
10,5,3,20.185374986610572
11,5,3,124.61325786533035
12,4,3,18.873048705866935
13,5,3,45.61685880816514
14,5,3,0.8351382626087909
15,5,3,6.030851198974968
16,4,3,15.46747974932617
17,4,3,0.8352948208595907
18,5,3,0.8352774254983908
19,5,3,10.614099958865136
20,5,3,15.46727023038057
21,5,3,14.154917759768736
22,5,4,129.32795793869437
23,4,4,23.71980245967337
24,4,4,6.030641680029368
25,4,4,6.030641680029368
26,4,4,20.185374986610572
27,4,4,20.18197030374457
28,4,4,0.8352948208595907
29,4,4,7.0762416130681345
30,4,4,20.18217982269017
31,3,5,23.71980245967337
12,10,23,6
14,18,28,17
