index,hight,width,estimate
0,8,2,43403.82177956644
1,7,2,49430.558051482265
2,6,2,54496.7252127783
3,6,2,54117.71756296569
4,6,2,47317.23206776864
5,7,2,55405.700294169306
6,7,2,47110.949279700224
7,8,2,54088.98267629072
8,7,2,55407.20941649934
9,7,2,54785.301760648166
10,6,2,43744.69658004698
11,7,2,54452.49952529606
12,9,2,54786.78608753483
13,6,2,47313.0886859335
14,8,2,54907.85203842532
15,8,2,54785.301760648166
16,7,2,54907.85203842532
17,6,2,51434.84296212368
18,7,2,54833.95856468891
19,8,2,54907.85203842532
20,7,2,54451.01781882523
21,6,2,50658.95293835821
22,6,2,51434.84296212368
23,6,2,55530.14109540919
24,6,2,43629.58335814429
25,6,2,47224.27360315164
26,6,2,51105.17037600202
27,6,2,47105.49913799219
28,8,2,55027.4536093432
29,7,2,54330.26359331618
30,7,2,55771.770111139784
31,8,2,54906.34687166967
32,7,2,54786.76620808007
33,7,2,54617.60579267942
34,6,2,47663.28076029907
35,7,2,54906.34687166967
36,6,2,55647.15197038116
37,7,2,47433.44925747803
38,8,2,54331.74435206752
39,8,2,55650.154075007296
40,7,2,54616.102929844266
41,6,2,54117.71756296569
42,7,2,54906.34687166967
43,8,2,55408.67866160289
44,7,2,54906.34687166967
45,6,2,55024.461295440655
46,6,2,47434.743969225805
47,7,2,54786.76620808007
48,7,2,47225.567087044365
49,8,2,47664.444740756975
50,6,2,55025.96739876503
51,7,2,54711.456031845555
52,7,2,54783.79756624332
53,5,2,54496.7252127783
54,6,2,51316.03358784153
55,6,2,54953.513569193965
56,8,2,47317.11866002777
57,6,2,47314.382828665104
58,6,2,51222.40585003069
59,6,2,55770.258107539434
60,6,2,54116.218676451805
61,6,2,54785.301760648166
62,7,2,54452.49952529606
63,6,2,43518.781125446316
64,6,2,54953.49367225858
65,7,2,55148.67314986513
66,7,2,55770.258107539434
67,7,2,55027.43370466044
68,7,2,54786.76620808007
69,7,2,55148.67314986513
70,7,2,55771.770111139784
71,7,2,51320.09764513779
72,7,2,55407.20941649934
73,7,2,54786.76620808007
74,8,2,54451.01781882523
75,8,2,54786.78608753483
76,7,2,54711.456031845555
77,7,2,55027.4536093432
78,7,2,54331.74435206752
79,6,2,47434.743969225805
80,6,2,47664.446452409415
81,6,2,47225.69748138225
82,8,2,54331.7245204003
83,6,2,55147.166074189954
84,6,2,47546.92993497825
85,7,2,54452.51936965804
86,6,2,51434.84296212368
87,6,2,47314.53236869326
88,8,2,54786.78608753483
89,6,2,50657.481858746745
90,6,2,54211.08200695885
91,7,2,54906.34687166967
92,6,2,47430.709576921785
93,6,2,50658.95293835821
94,7,2,47663.29987796322
95,7,2,54833.95856468891
96,5,2,55530.161052685464
97,7,2,55027.43370466044
98,7,2,54691.258855991284
99,6,2,50660.40458809193
100,6,2,55024.461295440655
101,6,2,54617.60579267942
102,6,2,54785.301760648166
103,7,2,54451.01781882523
104,7,2,51317.470977993005
105,7,2,47108.23371603214
106,6,2,51105.18986546236
107,6,2,47665.89303784544
108,6,2,53396.381985177606
109,6,2,55025.96739876503
110,6,2,47548.11395776047
111,7,2,54617.60579267942
112,7,2,54785.301760648166
113,7,2,50945.80092739356
114,6,2,50777.3341060189
115,6,2,54117.71756296569
116,8,2,54785.301760648166
117,7,2,55073.179453795245
118,7,2,54568.848578677265
119,7,2,54328.76301483416
120,7,2,54493.74126887951
121,7,2,54906.34687166967
122,6,2,47227.0100458582
123,8,2,54330.26359331618
124,6,2,46787.78906756439
125,7,2,55650.13410519777
126,7,2,47545.5225413012
127,7,2,53618.91690193899
128,7,2,47548.11224919292
129,8,2,54570.3510660788
130,8,2,55408.67866160289
131,7,2,54785.301760648166
132,7,2,54786.76620808007
133,8,2,47665.89132615465
134,6,2,51103.73465815844
135,6,2,47549.521372277675
136,6,2,50660.385146277615
137,7,2,55650.13410519777
138,7,2,47225.716551258876
139,7,2,54616.102929844266
140,7,2,54785.301760648166
141,6,2,47315.82652213147
142,7,2,54328.76301483416
143,8,2,54907.83214627581
144,6,2,47665.87391989839
145,7,2,49197.09193861367
146,9,2,47665.87220820811
147,7,2,54906.34687166967
148,8,2,54328.76301483416
149,6,2,47433.29929270931
150,6,2,51223.88150720918
151,6,2,43405.234361254414
152,7,2,55074.685943252574
153,8,2,47546.94903994764
154,8,2,54906.34687166967
155,6,2,47224.27360315164
156,6,2,50778.806157981155
157,6,2,53878.20585151672
158,5,2,47226.99097584009
159,6,2,55408.69860618441
160,8,2,54712.93978026174
161,6,2,47109.6375893614
