index,hight,width,estimate
0,5,4,0.0
1,6,3,0.0
2,7,4,0.0
3,6,4,0.0
4,8,3,0.0
5,6,3,0.0
6,5,3,0.0
7,7,3,0.0
8,6,3,0.0
9,6,4,0.0
10,7,4,0.0
11,8,3,0.0
12,6,3,0.0
13,6,4,0.0
14,6,4,0.0
15,6,4,0.0
16,6,4,0.0
17,7,3,0.0
18,7,4,0.0
19,6,3,0.0
20,6,4,0.0
21,8,3,0.0
22,7,3,0.0
23,7,4,0.0
24,6,4,0.0
25,5,4,0.0
26,7,4,0.0
27,6,3,0.0
28,7,3,0.0
29,7,3,0.0
30,7,3,0.0
31,5,3,0.0
32,5,4,0.0
33,7,3,0.0
34,6,4,0.0
35,6,4,0.0
36,8,3,0.0
37,6,4,0.0
38,6,4,0.0
39,5,4,0.0
40,7,4,0.0
41,6,4,0.0
42,6,4,0.0
43,7,3,0.0
44,8,3,0.0
45,6,4,0.0
46,6,3,0.0
47,6,3,0.0
48,6,4,0.0
49,6,5,0.0
50,6,4,0.0
51,7,3,0.0
52,6,3,0.0
53,5,3,0.0
54,7,3,0.0
55,6,3,0.0
56,6,5,0.0
57,7,3,0.0
58,7,3,0.0
59,7,3,0.0
60,7,4,0.0
61,6,3,0.0
62,8,3,0.0
63,6,3,0.0
64,6,3,0.0
65,5,4,0.0
66,8,3,0.0
67,6,4,0.0
68,7,3,0.0
69,6,2,0.0
70,7,4,0.0
71,6,4,0.0
72,7,3,0.0
73,7,3,0.0
74,6,3,0.0
75,6,4,0.0
76,6,3,0.0
77,7,3,0.0
78,7,3,0.0
79,7,3,0.0
80,6,4,0.0
81,6,3,0.0
82,5,5,0.0
83,7,3,0.0
84,6,3,0.0
85,8,3,0.0
86,7,3,0.0
87,7,3,0.0
88,7,3,0.0
89,6,4,0.0
90,7,3,0.0
91,5,4,0.0
92,6,3,0.0
93,8,3,0.0
94,6,4,0.0
95,7,3,0.0
96,6,4,0.0
97,5,3,0.0
98,6,3,0.0
99,7,3,0.0
100,6,3,0.0
101,6,3,0.0
102,5,4,0.0
103,5,3,0.0
104,6,4,0.0
105,6,4,0.0
106,7,4,0.0
107,6,4,0.0
108,6,4,0.0
109,6,3,0.0
110,5,3,0.0
111,5,3,0.0
112,6,5,0.0
113,5,3,0.0
114,8,3,0.0
115,6,4,0.0
116,7,4,0.0
117,5,4,0.0
118,5,3,0.0
119,6,4,0.0
120,7,4,0.0
121,5,3,0.0
122,6,4,0.0
123,6,4,0.0
124,6,3,0.0
125,6,4,0.0
126,7,4,0.0
127,8,3,0.0
128,6,3,0.0
129,6,4,0.0
130,6,4,0.0
131,7,3,0.0
132,5,5,0.0
133,6,5,0.0
134,8,3,0.0
135,5,3,0.0
136,7,3,0.0
137,6,3,0.0
138,5,4,0.0
139,7,3,0.0
140,8,3,0.0
141,7,4,0.0
142,7,3,0.0
143,6,3,0.0
144,6,3,0.0
145,6,4,0.0
146,7,3,0.0
147,8,3,0.0
148,6,3,0.0
149,6,3,0.0
150,6,3,0.0
151,8,3,0.0
152,6,4,0.0
153,6,2,0.0
154,6,3,0.0
155,7,4,0.0
156,7,4,0.0
157,7,4,0.0
158,7,4,0.0
159,5,4,0.0
160,6,3,0.0
161,6,3,0.0
162,5,3,0.0
163,6,2,0.0
164,5,4,0.0
165,7,3,0.0
166,7,3,0.0
167,6,3,0.0
168,5,4,0.0
169,6,3,0.0
170,6,4,0.0
171,6,3,0.0
172,7,3,0.0
173,5,3,0.0
174,6,3,0.0
175,7,4,0.0
176,8,3,0.0
177,6,3,0.0
178,5,4,0.0
179,7,3,0.0
180,8,3,0.0
181,5,3,0.0
182,6,3,0.0
183,6,3,0.0
184,5,6,0.0
185,6,3,0.0
186,5,3,0.0
187,8,3,0.0
188,6,3,0.0
189,7,3,0.0
190,7,4,0.0
191,7,3,0.0
192,5,3,0.0
193,5,3,0.0
194,7,3,0.0
195,6,3,0.0
196,6,3,0.0
197,7,3,0.0
198,6,3,0.0
199,7,3,0.0
200,7,3,0.0
201,7,3,0.0
202,6,3,0.0
203,7,3,0.0
204,6,3,0.0
205,7,3,0.0
206,7,3,0.0
207,6,3,0.0
208,6,4,0.0
209,5,3,0.0
210,7,3,0.0
211,8,3,0.0
212,7,3,0.0
213,7,3,0.0
214,7,3,0.0
215,5,3,0.0
216,6,4,0.0
217,6,3,0.0
218,5,4,0.0
219,6,5,0.0
220,5,4,0.0
221,5,3,0.0
222,6,4,0.0
223,6,4,0.0
224,8,3,0.0
225,5,3,0.0
226,5,3,0.0
227,6,3,0.0
228,6,3,0.0
229,8,3,0.0
230,6,3,0.0
231,6,5,0.0
232,7,3,0.0
233,6,4,0.0
234,6,4,0.0
235,7,3,0.0
236,7,3,0.0
237,7,4,0.0
238,5,4,0.0
239,5,3,0.0
240,7,4,0.0
241,6,4,0.0
242,7,4,0.0
243,5,3,0.0
244,5,3,0.0
245,6,3,0.0
246,7,4,0.0
247,6,4,0.0
248,7,3,0.0
249,6,3,0.0
250,7,4,0.0
251,7,3,0.0
252,8,3,0.0
253,8,3,0.0
254,6,4,0.0
255,6,3,0.0
256,6,4,0.0
257,7,2,0.0
258,5,3,0.0
259,5,3,0.0
260,7,4,0.0
261,6,4,0.0
262,8,3,0.0
263,7,3,0.0
264,7,3,0.0
265,5,4,0.0
266,5,3,0.0
267,7,4,0.0
268,6,3,0.0
269,7,4,0.0
270,6,3,0.0
271,6,3,0.0
272,6,3,0.0
273,7,3,0.0
274,7,3,0.0
275,7,3,0.0
276,7,4,0.0
277,5,3,0.0
278,6,3,0.0
279,7,3,0.0
280,5,4,0.0
281,8,3,0.0
282,6,4,0.0
283,7,3,0.0
284,7,3,0.0
285,7,4,0.0
286,7,3,0.0
287,6,4,0.0
288,6,3,0.0
289,8,3,0.0
290,7,3,0.0
291,7,4,0.0
292,6,3,0.0
293,7,3,0.0
294,6,3,0.0
295,5,3,0.0
296,7,3,0.0
297,7,3,0.0
298,7,3,0.0
299,6,4,0.0
300,6,3,0.0
301,5,3,0.0
302,5,3,0.0
303,7,4,0.0
304,6,2,0.0
305,7,3,0.0
306,6,3,0.0
307,7,4,0.0
308,5,5,0.0
309,8,3,0.0
310,7,3,0.0
311,6,3,0.0
312,8,3,0.0
313,7,3,0.0
314,6,3,0.0
315,6,3,0.0
316,7,4,0.0
317,6,3,0.0
318,7,3,0.0
319,7,3,0.0
320,5,3,0.0
321,6,5,0.0
322,6,3,0.0
323,6,3,0.0
324,4,5,0.0
325,8,3,0.0
326,6,3,0.0
327,6,4,0.0
328,5,4,0.0
329,8,3,0.0
330,7,3,0.0
331,8,3,0.0
332,7,3,0.0
333,7,3,0.0
334,6,4,0.0
335,6,4,0.0
336,7,3,0.0
337,6,4,0.0
338,5,3,0.0
339,5,5,0.0
340,7,3,0.0
341,7,3,0.0
342,6,4,0.0
343,6,3,0.0
344,8,3,0.0
345,6,4,0.0
346,7,2,0.0
347,6,3,0.0
348,5,4,0.0
349,6,4,0.0
350,5,4,0.0
351,7,3,0.0
352,6,3,0.0
353,7,3,0.0
354,7,4,0.0
355,5,3,0.0
356,6,3,0.0
357,5,3,0.0
358,6,5,0.0
359,8,3,0.0
360,6,5,0.0
361,6,3,0.0
362,7,3,0.0
363,5,3,0.0
364,6,3,0.0
365,6,3,0.0
366,6,3,0.0
367,7,4,0.0
368,6,4,0.0
369,6,3,0.0
370,6,3,0.0
371,6,3,0.0
372,6,4,0.0
373,7,3,0.0
374,7,3,0.0
375,6,3,0.0
376,8,3,0.0
377,6,3,0.0
378,6,5,0.0
379,5,3,0.0
380,8,3,0.0
381,6,3,0.0
382,5,4,0.0
383,8,3,0.0
384,7,4,0.0
385,6,4,0.0
386,6,5,0.0
387,5,4,0.0
388,7,4,0.0
389,6,3,0.0
390,5,3,0.0
391,6,4,0.0
392,5,3,0.0
393,7,3,0.0
394,8,3,0.0
395,6,4,0.0
396,6,4,0.0
397,7,3,0.0
398,7,3,0.0
399,5,3,0.0
400,8,3,0.0
401,6,3,0.0
402,8,3,0.0
403,7,2,0.0
404,8,3,0.0
405,6,3,0.0
406,6,3,0.0
407,6,3,0.0
408,6,3,0.0
409,6,3,0.0
410,6,4,0.0
411,5,4,0.0
412,6,3,0.0
413,7,4,0.0
414,7,3,0.0
415,6,3,0.0
416,7,2,0.0
417,6,3,0.0
418,6,2,0.0
419,7,4,0.0
420,6,4,0.0
421,7,3,0.0
422,6,3,0.0
423,6,3,0.0
424,6,3,0.0
425,6,4,0.0
426,6,4,0.0
427,6,3,0.0
428,5,3,0.0
429,7,4,0.0
430,7,4,0.0
431,5,3,0.0
432,6,4,0.0
433,6,3,0.0
434,7,3,0.0
435,6,3,0.0
436,6,3,0.0
437,6,4,0.0
438,6,3,0.0
439,6,2,0.0
440,6,3,0.0
441,7,3,0.0
442,8,3,0.0
443,6,4,0.0
444,6,4,0.0
445,7,3,0.0
446,5,3,0.0
447,5,4,0.0
448,7,4,0.0
449,7,3,0.0
450,6,4,0.0
451,6,4,0.0
452,6,4,0.0
453,6,3,0.0
454,8,3,0.0
455,6,3,0.0
456,5,5,0.0
457,6,3,0.0
458,6,3,0.0
459,6,3,0.0
460,7,4,0.0
461,7,3,0.0
462,6,3,0.0
463,6,4,0.0
464,6,3,0.0
465,7,3,0.0
466,7,3,0.0
467,7,3,0.0
468,6,5,0.0
469,6,3,0.0
470,7,3,0.0
471,6,3,0.0
472,5,3,0.0
473,6,3,0.0
474,5,3,0.0
475,6,3,0.0
476,7,2,0.0
477,5,3,0.0
478,6,3,0.0
479,5,5,0.0
480,7,3,0.0
481,5,3,0.0
482,7,4,0.0
483,6,3,0.0
484,7,3,0.0
485,6,3,0.0
486,6,3,0.0
487,6,4,0.0
488,7,4,0.0
489,7,3,0.0
490,5,3,0.0
491,6,4,0.0
492,7,3,0.0
493,7,3,0.0
494,6,3,0.0
495,6,5,0.0
496,5,4,0.0
497,5,3,0.0
498,8,3,0.0
499,5,4,0.0
500,6,3,0.0
501,5,3,0.0
502,7,3,0.0
503,6,3,0.0
504,7,2,0.0
505,6,3,0.0
506,8,3,0.0
507,7,3,0.0
508,7,4,0.0
509,6,3,0.0
510,6,4,0.0
511,7,3,0.0
512,6,3,0.0
513,8,3,0.0
514,7,4,0.0
515,5,3,0.0
516,6,4,0.0
517,6,3,0.0
518,8,3,0.0
519,6,3,0.0
520,7,3,0.0
521,7,3,0.0
522,7,3,0.0
523,5,3,0.0
524,6,3,0.0
525,7,2,0.0
526,7,3,0.0
527,6,3,0.0
528,6,3,0.0
529,7,4,0.0
530,7,3,0.0
531,6,5,0.0
532,7,3,0.0
533,8,3,0.0
534,6,4,0.0
535,7,3,0.0
536,6,3,0.0
537,6,3,0.0
538,7,3,0.0
539,8,3,0.0
540,6,3,0.0
541,7,3,0.0
542,7,3,0.0
543,8,3,0.0
544,6,3,0.0
545,6,3,0.0
546,7,3,0.0
547,6,3,0.0
548,7,3,0.0
549,6,3,0.0
550,6,4,0.0
551,5,3,0.0
552,6,3,0.0
553,8,3,0.0
554,5,3,0.0
555,7,3,0.0
556,6,3,0.0
557,7,3,0.0
558,7,3,0.0
559,7,3,0.0
560,7,3,0.0
561,7,3,0.0
562,6,3,0.0
563,6,4,0.0
564,5,3,0.0
565,6,3,0.0
566,6,3,0.0
567,6,3,0.0
568,5,4,0.0
569,5,4,0.0
570,7,4,0.0
571,6,4,0.0
572,6,3,0.0
573,6,3,0.0
574,7,3,0.0
575,7,3,0.0
576,6,3,0.0
577,6,3,0.0
578,6,3,0.0
579,6,4,0.0
580,7,3,0.0
581,6,3,0.0
582,7,3,0.0
583,5,4,0.0
584,7,3,0.0
585,7,4,0.0
586,6,5,0.0
587,6,3,0.0
588,7,4,0.0
589,6,3,0.0
590,6,4,0.0
591,6,3,0.0
592,5,3,0.0
593,7,3,0.0
594,6,4,0.0
595,6,3,0.0
596,6,4,0.0
597,6,4,0.0
598,7,3,0.0
599,5,4,0.0
600,7,4,0.0
601,6,4,0.0
602,7,3,0.0
603,5,3,0.0
604,8,3,0.0
605,6,4,0.0
606,7,3,0.0
607,8,3,0.0
608,6,3,0.0
609,7,3,0.0
610,6,3,0.0
611,7,3,0.0
612,6,3,0.0
613,6,3,0.0
614,8,3,0.0
615,8,3,0.0
616,7,4,0.0
617,8,3,0.0
618,7,4,0.0
619,7,3,0.0
620,7,3,0.0
621,7,4,0.0
622,7,3,0.0
623,7,3,0.0
624,8,3,0.0
625,6,3,0.0
626,6,3,0.0
627,7,3,0.0
628,5,4,0.0
629,7,3,0.0
630,6,3,0.0
631,6,5,0.0
632,6,3,0.0
633,6,3,0.0
634,8,3,0.0
635,7,3,0.0
636,8,3,0.0
637,7,3,0.0
638,7,3,0.0
