index,hight,width,estimate
0,6,2,55656.14522341847
1,5,2,55682.33693337571
2,5,2,55656.14396456952
3,4,2,55684.64529642592
4,6,2,55656.14396456952
5,5,2,55684.64529642592
6,4,3,55656.17192441423
7,4,3,55751.9560969608
8,6,3,55725.75485696076
9,5,3,55682.393786608605
10,5,3,55656.17192441423
11,4,3,55656.17192441423
12,4,3,55754.2652999393
13,5,3,55725.753597577444
14,4,4,55725.78044550461
15,4,4,55752.01409320044
16,4,4,55725.78044550461
0,6,1,9,8,14,7,15
4,2,10,11,5,3,13,16,12
