index,hight,width,estimate
0,7,2,597.4688798095427
1,6,2,558.9816779452651
2,6,2,499.9081464100896
3,7,2,499.9081464100896
4,7,2,561.6044823327159
5,5,2,596.0630389034424
6,7,2,568.2480650889768
7,6,2,605.5853654036491
8,5,2,600.1508792039975
9,6,2,539.8011891804676
10,6,2,561.6044823327159
11,6,2,558.9816779452651
12,6,2,558.9816779452651
13,5,2,4.415662646640307
14,5,2,98.63875195946838
15,5,2,57.280673275986
16,4,2,54.657868888535184
17,4,2,2.529970701837904
18,5,2,94.55091165891318
19,4,2,63.25420552134359
20,6,3,601.4975251030938
21,6,3,543.8890294810228
22,5,3,558.9816779452651
23,4,3,4.415662646640307
24,4,3,59.16636522078839
25,4,3,92.66521971411078
26,4,3,92.66521971411078
27,3,3,132.55826248448878
28,4,3,57.280673275986
29,4,3,1.5578695987172964
30,3,3,136.64610278504398
31,3,4,130.67257053968638
29,17,3,2
