index,hight,width,estimate
0,7,2,54185.205235169
1,6,2,55333.967811679155
2,7,2,52234.258370038704
3,6,2,54623.46149400686
4,6,2,52231.48648153906
5,8,2,55227.70674397659
6,8,2,54284.29605015805
7,6,2,55071.176592998374
8,7,2,51509.56635559746
9,8,2,54437.37384673905
10,7,2,54245.671028888464
11,6,2,52575.26509538643
12,7,2,55073.990845528584
13,7,2,51698.27110510354
14,6,2,54782.43024537888
15,6,2,52231.48648153906
16,6,2,52234.258370038704
17,9,2,55327.34445057417
18,7,2,55134.741293848354
19,6,2,54782.43024537888
20,6,2,55071.176592998374
21,6,2,55519.942223692065
22,7,2,55519.94243750917
23,6,2,52575.267230486534
24,7,2,55170.732375992106
25,6,2,55487.89741895592
26,6,2,51849.235295233375
27,7,2,54629.07285791365
28,7,2,54626.2654118642
29,5,2,55333.971524572604
30,8,2,55073.98713814968
31,7,2,51698.27110510354
32,7,2,54398.717471337375
33,8,2,55073.98713814968
34,8,2,55519.944402834524
35,7,2,54398.717471337375
36,6,2,51589.823264157596
37,7,2,51358.88175635185
38,8,2,52234.25472339255
39,8,2,54437.37384673905
40,5,2,54597.17571987015
41,6,2,55131.926141987904
42,5,2,54443.96837627635
43,6,2,51595.34049179894
44,8,2,55288.50628835097
45,7,2,51509.56635559746
46,8,2,55134.73758518017
47,7,2,52076.45635452607
48,7,2,54629.06937127526
49,6,2,52234.25472339255
50,7,2,54338.20258117756
51,6,2,51849.235295233375
52,8,2,55173.54810218582
53,5,2,55331.153425385135
54,7,2,54338.20258117756
55,9,2,55173.544392694275
56,6,2,51592.58185720141
57,7,2,54629.07285791365
58,5,2,54597.17571987015
59,7,2,52471.84682292369
60,7,2,55073.990845528584
61,6,2,49084.27122521032
62,8,2,52385.66153989471
63,6,2,54789.03838297343
64,6,2,51893.87069507707
65,6,2,54443.97168352046
66,6,2,52771.79487217183
67,6,2,54888.446332766325
68,5,2,54631.772508063965
69,6,2,54441.166985341966
70,5,2,54982.801994522924
71,6,2,55134.73447858427
72,6,2,55780.528760195644
73,5,2,55223.906868983846
74,5,2,55223.906868983846
75,5,2,55331.15052920286
76,5,2,55333.962739082686
77,6,2,55331.15052920286
78,5,2,55328.85275988801
79,5,2,54637.37846566042
80,6,2,55195.70376861166
81,6,2,55780.52525240295
82,6,2,55134.73447858427
83,6,2,55428.543367509374
84,6,2,55376.035750883435
85,6,2,54438.365811942946
86,6,2,54789.036638180965
87,5,2,52523.54931715822
88,6,2,55043.722362780514
89,6,2,54597.17902979639
90,6,2,54882.82923941495
91,6,2,54597.17902979639
92,5,2,55082.30932276674
93,6,3,55029.89533807225
94,4,3,54882.832342328235
95,5,3,55035.1977118604
96,8,3,54689.68428941764
97,8,3,55179.06232773156
98,6,3,55035.19421774615
99,6,3,55134.73115926443
100,4,3,55234.33035303071
101,5,3,55331.1469931757
102,6,3,55333.966451976026
103,7,3,54651.17494215641
104,7,3,55073.98403244145
105,5,3,55181.87778767248
106,7,3,52673.50863663352
107,5,3,55333.971524572604
108,7,3,55780.540505802004
109,6,3,52613.54316652519
110,5,3,55619.73291143331
111,6,3,52575.26202643776
112,7,3,55519.93911147427
113,7,3,55071.170169120705
114,7,3,55131.92303543308
115,5,3,55619.73602510571
116,6,3,54689.68254554007
117,8,3,54942.527064926064
118,6,3,55073.98403244145
119,6,3,55073.98713814968
120,6,3,55234.32685525672
121,7,3,51796.04647422651
122,5,3,54843.08746177859
123,8,3,55619.73799162882
124,6,3,52322.050277546026
125,5,3,54689.68428941764
126,7,3,52231.48513877312
127,7,3,55519.94379821877
128,6,3,54782.43355854538
129,5,3,55519.94243750917
130,9,3,55234.32996330721
131,8,3,54725.59128474191
132,8,3,55780.53989946843
133,4,3,55580.83832405766
134,6,3,55073.98403244145
135,6,3,55780.53384466196
136,6,3,55580.8405041037
137,5,3,55780.533238328426
138,7,3,54843.08746177859
139,7,3,55134.73622655632
140,6,3,55234.32996330721
141,5,3,52771.7946662022
142,5,3,55331.153425385135
143,5,3,52771.791388374855
144,6,3,55323.53866170455
